Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283820,1583884807,896,6.3495545,-0.1914978,1.7224121,1,3.356304,1.4238281,0.7734375,-1,9.307979
283820,1583942528,896,8.6584,-0.8861084,-1.5656738,-1,5.752385,0.06552124,-0.6365967,1,9.415503
283820,1584768893,896,10.83113,-0.5114746,2.5483398,1,5.973864,0.37823486,-2.9799805,-1,9.480968
283820,1584572079,896,14.796999,1.0144043,-2.6293945,-1,7.3133693,0.19622803,-2.8984375,1,9.188035
283820,1583803537,896,6.334358,-0.04853058,-1.3688965,1,5.9956837,0.21157837,-3.130371,-1,9.642731
283820,1584919565,896,8.665494,1.9855957,-0.319458,1,3.4808917,2.059082,1.6848145,-1,9.267239
283820,1584909635,896,10.540491,-0.45361328,-2.3466797,-1,4.30456,-0.6567383,2.2890625,1,9.981153
283820,1585286173,896,12.605623,-1.5556641,0.9022217,1,6.157138,-2.2583008,1.7414551,-1,9.565423
283820,1584987042,896,6.5132446,1.4147949,-0.98999023,-1,6.064474,-0.0039138794,-0.20947266,1,10.802019
283820,1583922412,896,6.7927175,-1.1779785,1.3117676,1,5.879474,-0.092803955,2.588379,-1,10.420953
283820,1584210321,896,7.170916,0.552124,3.0888672,-1,5.2310715,0.33221436,1.3657227,1,9.395563
283820,1584112212,896,12.79351,0.039527893,-1.3657227,1,12.668847,-0.49768066,-1.8742676,-1,9.432729
283820,1584890014,896,18.96453,-2.1713867,0.20922852,1,10.489008,-1.7277832,-0.39727783,-1,10.526288
283820,1584845134,896,6.0411534,-1.6853027,-2.4892578,-1,3.7729397,-1.4143066,0.916626,1,9.556342
283820,1584097520,896,8.117291,1.5817871,1.6179199,-1,5.8062253,0.2915039,1.7463379,1,9.529578
283820,1585073968,896,10.638279,2.4033203,1.0974121,-1,6.535128,1.954834,-0.021736145,1,9.624569
283820,1584072410,896,8.601044,0.569458,0.17803955,1,4.0299854,0.5266113,2.0302734,-1,9.417724
283820,1584138986,896,14.202957,1.6987305,-0.79125977,1,6.1094127,2.1918945,0.07600403,-1,9.102605
283820,1583680037,896,8.177261,0.73779297,2.6777344,1,6.784485,0.73168945,1.1650391,-1,10.225513
283820,1584224004,896,7.369984,0.07772827,-1.4162598,-1,4.722355,-1.0446777,0.014719009,1,10.421021
283820,1584600683,896,7.606428,-0.4258423,2.7832031,-1,4.4598813,0.47070312,-1.9299316,1,9.848271
283820,1584517755,896,8.977047,2.2114258,2.9375,-1,6.597316,1.527832,1.8234863,1,9.748372
283820,1583944506,896,41.38028,-0.52978516,-2.4785156,1,17.106894,-0.24212646,-2.1865234,-1,10.907034
