Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
282734,628252073,316,64.21737,-1.8266602,-0.6682129,-1,49.863743,-1.8857422,-0.84020996,1,10.280442
282734,642624392,323,34.513603,-1.7712402,-2.6035156,1,20.704016,-2.150879,-2.6635742,-1,10.334446
282734,641657452,323,33.64656,2.0039062,2.5947266,1,25.906092,2.3242188,2.6123047,-1,9.512327
282734,643192650,323,11.783177,-1.0534668,-2.0698242,-1,5.4371195,-2.1132812,-2.7612305,1,10.410507
282734,642357380,323,45.536575,1.1416016,-2.538086,-1,20.648592,0.88378906,-2.7514648,1,10.270987
282734,643729096,324,26.607141,0.32421875,1.4833984,1,16.47499,-0.0393219,1.220459,-1,9.418428
282734,643487651,324,33.23161,0.53356934,-2.5151367,-1,11.2510805,0.31555176,-2.987793,1,9.991378
282734,644450461,324,43.958534,0.65930176,1.1359863,1,22.824314,0.9658203,1.019043,-1,10.426594
282734,645124933,324,75.38918,2.1601562,1.8427734,-1,52.90232,2.1557617,1.6730957,1,10.700467
282735,70815811,37,53.696133,-0.67700195,2.9248047,-1,35.46227,-0.46722412,2.8735352,1,9.439828
282735,113822324,60,29.313602,0.4819336,-2.397461,-1,11.723424,-0.03678131,-2.2788086,1,9.969466
282735,113464849,60,34.128036,0.29742432,0.24395752,-1,18.44959,0.118270874,-0.10920715,1,9.898657
282735,113836915,60,52.724842,2.3759766,-0.4720459,1,5.7454224,2.1860352,-1.0268555,-1,10.092541
282735,144900179,75,46.709316,1.0822754,0.1499939,1,38.6113,0.9030762,0.014961243,-1,9.534477
282735,135379262,71,39.240833,0.6010742,2.119629,-1,13.939208,0.87475586,2.4936523,1,10.810151
282735,143128040,74,63.35046,1.2858887,1.3120117,-1,56.775143,1.4206543,1.2114258,1,10.089831
282735,141003464,74,63.081867,0.37475586,0.41375732,1,12.893238,0.725708,0.5299072,-1,10.591007
282735,142528334,74,25.418587,-0.3137207,-0.050079346,1,14.083589,-0.17532349,0.44885254,-1,9.703024
282735,152676590,79,41.77962,-2.4482422,2.8867188,-1,17.078487,-2.1186523,2.9555664,1,9.032926
282735,153518053,79,33.427357,1.2875977,0.42852783,1,13.391403,1.6779785,0.6361084,-1,9.397213
282735,169957394,87,35.346676,-2.3579102,2.5297852,1,5.7430296,-1.7817383,2.7939453,-1,9.130564
283043,74976799,47,34.980976,2.1210938,0.53808594,-1,9.015862,2.3291016,0.05239868,1,9.308515
283043,126674476,74,49.153416,1.7780762,-3.0981445,-1,36.91039,1.9418945,3.0063477,1,10.322911
283043,124884412,74,27.148806,0.7967529,3.025879,-1,13.596576,1.1308594,-2.9174805,1,9.15473
283043,125761100,74,20.353994,1.5134277,-0.576416,1,7.325166,1.8349609,0.25341797,-1,10.604806
283043,128265877,75,125.115105,0.9193115,-1.1503906,-1,56.99498,0.81799316,-1.0905762,1,9.937304
283043,128242972,75,60.314827,0.34320068,-1.800293,1,28.441278,0.31799316,-1.5473633,-1,10.499861
283043,128582240,75,31.010435,-0.703125,-0.6779785,-1,17.821281,-0.3123169,-0.67248535,1,9.246739
283270,1388013364,858,13.209516,-1.3339844,2.2036133,1,13.299499,-1.5239258,1.4946289,-1,9.540838
283270,1389496807,859,24.837265,1.0361328,2.2978516,1,19.329046,0.5878906,2.1918945,-1,10.171971
283270,1389760957,859,33.869392,0.005701065,-0.32073975,-1,25.843634,0.3560791,-0.29571533,1,10.445508
