Run,Event,Lumi,pt,phi,eta,Q,MET,phiMET,Mt
279823,48209092,88,54.793896,0.96850586,-0.54296875,-1,32.553463,-1.1057129,72.72207
279823,48902141,88,52.454243,-0.50561523,-1.2558594,-1,84.81568,2.7353516,133.23615
279823,48072357,88,38.070442,-2.8139648,-1.2666016,-1,95.24862,0.2723999,120.389244
279823,48036128,88,45.242233,-0.52856445,2.4082031,-1,9.350599,2.9765625,40.458286
279823,47982002,88,32.69571,2.6782227,1.7763672,-1,23.76379,-1.078125,53.135593
279823,49577410,88,50.120914,-2.727539,2.3642578,-1,47.296703,0.79125977,95.6499
279823,49346200,88,28.691439,0.6262207,1.7893066,-1,32.591087,-3.0395508,59.069813
279823,49167391,88,31.325085,-1.3110352,0.014097214,-1,56.582962,1.314209,81.410706
279823,48486647,88,30.042234,1.0869141,1.6225586,-1,33.762253,-2.6767578,60.639557
279823,48840711,88,56.297314,1.0222168,0.26568604,-1,34.507282,-1.262207,80.17854
279823,48434053,88,31.968966,-2.3886719,0.48138428,-1,99.458534,0.3630371,110.63955
279823,49412760,88,34.09088,0.09928894,-1.9316406,-1,65.74827,-1.6135254,71.535576
279823,49159690,88,47.319725,-1.2526855,-2.2592773,-1,64.5908,0.8195801,95.13867
279823,47785284,88,37.76711,-2.4038086,1.8061523,-1,30.733917,2.559082,41.785107
279823,47782313,88,51.973686,2.0927734,-0.8487549,-1,47.60235,-0.701416,97.98304
279823,48234848,88,73.09249,2.5639648,1.1660156,-1,34.27548,-2.159668,70.386246
279823,49285640,88,38.01018,0.21517944,0.6452637,-1,23.495897,2.520996,54.625763
279823,48902495,88,37.846752,-2.9350586,0.008533478,-1,111.326935,0.6536865,126.5897
279823,49114777,88,61.86986,1.0324707,-2.2895508,-1,23.470066,-2.465332,75.006996
279823,48291845,88,49.48559,0.43963623,-2.0654297,-1,27.599895,-2.5273438,73.63187
279823,49140084,88,40.75413,1.767334,1.6591797,-1,80.277504,-1.6208496,113.52808
279823,48752460,88,28.664768,-1.6970215,-1.0585938,-1,63.433853,2.6660156,69.8671
279823,48614074,88,36.945713,1.7045898,-1.6445312,-1,28.024008,-1.3034668,64.210846
279823,48591710,88,47.872944,0.018512726,-0.81762695,-1,30.774004,-1.2402344,45.187225
279823,49176816,88,38.12879,-2.4243164,-0.31066895,-1,52.81426,2.0083008,71.69117
279823,48336880,88,62.515858,2.7021484,-2.2890625,-1,78.504234,-0.79626465,137.88684
279823,48901001,88,40.87589,-3.0878906,-1.9104004,-1,70.323975,-0.6452637,100.7477
279823,49499426,88,31.099863,2.519043,-2.3886719,-1,46.042076,-0.33050537,74.87555
279823,48513729,88,37.980667,2.1376953,2.1572266,-1,42.964165,-0.2772827,75.51775
279823,48675905,88,35.036057,-1.9147949,0.9949951,-1,57.05716,2.4667969,72.77838
279823,48537096,88,86.99932,-1.5605469,-0.4151001,-1,31.78162,0.85046387,98.227264
279823,48316674,88,29.717169,-1.737793,2.362793,-1,85.37351,1.4379883,100.72374
279823,48661905,88,113.65509,-0.024898529,1.9907227,-1,40.482803,1.3789062,87.5934
279823,48214461,88,46.454975,-1.4748535,-0.17001343,-1,46.985775,1.260498,91.5183
279823,49279354,88,49.325996,2.7983398,2.0009766,-1,50.279938,0.45532227,91.76654
279823,49647227,88,38.21169,2.0810547,1.732666,-1,70.56154,-0.44433594,98.961105
