Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283680,8145287,7,40.08633,-2.2958984,2.7832031,1,5.817922,-2.145996,2.6704102,-1,2.866155
283680,8004985,7,62.325188,-1.0944824,-0.8758545,1,13.042664,-1.1708984,-0.9675293,-1,3.4026644
283680,8991542,7,71.2099,1.0612793,0.5701904,-1,32.573597,1.0961914,0.5185547,1,3.0019524
283680,19164418,15,31.059904,-1.7199707,-2.4873047,-1,9.984271,-1.5803223,-2.3671875,1,3.244587
283680,19459278,15,23.010967,-0.17797852,2.7490234,1,22.630033,-0.08560181,2.6499023,-1,3.091658
283680,43667634,31,35.88471,1.3728027,-2.7319336,1,12.243578,1.4311523,-2.8774414,-1,3.2839274
283680,56114596,38,35.7593,1.6743164,-2.5893555,-1,35.89314,1.7385254,-2.543457,1,2.830498
283680,55421808,38,48.929993,-1.9865723,-0.38476562,-1,6.7622876,-1.7927246,-0.36938477,1,3.5427082
283680,112125015,71,22.738575,2.0566406,2.102539,1,12.025912,2.133789,1.9060059,-1,3.4868615
283680,111965185,71,19.633501,-0.86206055,2.2211914,1,16.303354,-0.69836426,2.165039,-1,3.0992296
283680,111544395,71,23.153635,-0.41760254,-0.036453247,1,17.684345,-0.55371094,-0.10295105,-1,3.0671203
283820,124831231,84,18.602144,0.7550049,3.0073242,1,6.8048286,0.680542,2.6674805,-1,3.8963468
283820,126648839,85,88.44449,-0.08772278,1.1540527,1,33.421482,-0.029972076,1.1557617,-1,3.1416743
283820,552807182,320,30.133705,-1.8344727,-1.3916016,-1,10.767131,-1.9602051,-1.5263672,1,3.3204503
283820,1342085046,760,47.86059,1.3806152,2.1279297,-1,32.373486,1.3132324,2.1035156,1,2.8211672
283820,1341301509,760,26.113808,-0.33618164,-0.7998047,-1,7.975031,-0.3768921,-0.59924316,1,2.948678
283820,1323866287,750,38.76019,0.95544434,-2.0307617,-1,30.712477,1.0236816,-2.0932617,1,3.1930099
283820,1356471538,768,66.46933,-0.7213135,0.42437744,1,56.264675,-0.7636719,0.4459839,-1,2.9091048
283820,1372709664,777,81.22982,0.6373291,0.7993164,-1,22.35621,0.6793213,0.85754395,1,3.0589902
283820,1371893819,777,24.013504,0.4364624,1.515625,-1,5.561778,0.4307251,1.8283691,1,3.6001642
283820,1374661677,778,54.226776,2.1049805,-0.71069336,-1,38.433643,2.1694336,-0.6973877,1,3.0
283820,1375201515,778,9.638847,2.3085938,2.1953125,-1,9.169787,2.0302734,2.4765625,1,3.7193408
283820,1374852405,778,98.851204,1.378418,0.5266113,1,45.3777,1.362793,0.4824829,-1,3.1312437
283820,1376155965,779,36.06332,-1.2165527,-0.8552246,-1,6.904419,-1.4116211,-0.90844727,1,3.1951501
283820,1375319340,779,26.017906,0.10328674,0.8277588,-1,30.685677,0.16043091,0.7145996,1,3.5805805
283820,1379403932,781,36.327694,-0.06819153,0.112838745,-1,28.825974,0.05332184,0.09881592,1,3.9608066
283820,1380106313,781,64.680786,-0.24328613,-0.3922119,1,8.033024,-0.3053589,-0.26861572,-1,3.1510632
283820,1380017864,781,16.43406,-0.89782715,0.10618591,1,14.553092,-0.68688965,0.18701172,-1,3.498971
283820,1382109459,782,36.753765,-0.4897461,0.004216194,-1,34.01401,-0.5782471,0.043510437,1,3.4247634
283820,1381865020,782,30.944317,-0.61657715,-1.4541016,-1,24.733725,-0.56726074,-1.3574219,1,3.0017898
283820,1383452201,783,61.558083,1.0544434,2.472168,1,33.918343,1.078125,2.5361328,-1,3.1165512
283820,1383768293,783,70.93994,-1.3562012,2.7768555,-1,28.132027,-1.2868652,2.7358398,1,3.599045
283820,1386919730,785,45.925323,-0.532959,0.22924805,-1,35.436367,-0.60705566,0.19735718,1,3.2548041
283820,1325355433,751,44.852688,-1.3227539,3.1235352,1,43.98218,-1.2521973,3.0898438,-1,3.4733922
283820,1326157619,751,41.412956,-0.9909668,2.758789,1,31.78235,-0.91760254,2.7021484,-1,3.363406
283820,1362900285,772,27.719616,-0.50231934,-0.536499,-1,23.710682,-0.47198486,-0.6765137,1,3.6698465
283820,1652605869,934,18.554785,-1.0634766,-1.2231445,1,5.477038,-1.3630371,-1.0144043,-1,3.6878145
283820,1659795404,938,37.415398,-1.3747559,2.4711914,1,34.754414,-1.2856445,2.4243164,-1,3.6317286
283820,1396516393,790,54.49342,0.5041504,0.6241455,1,29.484627,0.5812988,0.5842285,-1,3.4825177
283820,1405591358,795,60.037987,0.6281738,-2.149414,-1,31.426249,0.56469727,-2.1240234,1,2.9703944
283820,1404418767,795,73.8315,1.1687012,2.7285156,1,41.629402,1.1306152,2.6953125,-1,2.8027608
283820,1412117525,799,71.58128,-0.21411133,-0.5765381,-1,59.935463,-0.17694092,-0.62023926,1,3.7575445
283820,1401786613,793,24.066368,0.3032837,-0.93151855,-1,11.634991,0.23751831,-0.77734375,1,2.8025215
283820,1402052422,793,60.82488,-0.064590454,-0.7297363,1,55.98951,-0.10932922,-0.6867676,-1,3.6200128
283820,1409041830,797,40.31469,-0.3795166,0.86413574,1,34.12997,-0.42559814,0.9388428,-1,3.255479
283820,1470857255,831,39.26583,0.60498047,0.15280151,-1,35.90796,0.6850586,0.21392822,1,3.7833157
283820,1470435751,831,140.83978,-0.920166,-2.7270508,-1,13.717155,-0.8878174,-2.652832,1,3.559209
283820,1471545608,831,64.73611,0.725708,-1.4675293,-1,43.12042,0.71765137,-1.5407715,1,3.8920994
283820,1472350404,832,26.141993,1.1706543,0.751709,1,28.576235,1.1362305,0.63830566,-1,3.2372043
283820,1473293442,832,10.857733,0.90026855,3.0532227,-1,10.116541,0.8514404,2.7543945,1,3.1619496
283820,1479123043,836,39.074116,1.2758789,-1.1242676,-1,28.908022,1.3166504,-1.0175781,1,3.8380294
283820,1480007016,836,63.314323,1.1911621,0.2258606,-1,33.05137,1.1499023,0.17337036,1,3.0532386
283820,1480991778,837,44.137203,1.1774902,-1.5673828,1,35.408672,1.1054688,-1.5168457,-1,3.4778876
283830,848113161,485,35.339977,0.28735352,-3.0351562,-1,37.808464,0.305542,-3.125,1,3.3492944
283830,848714873,485,108.30834,2.1870117,-2.8408203,1,12.8405285,2.2426758,-2.753418,-1,3.8729835
283830,848318151,485,33.88828,-2.293457,-2.2763672,1,7.9295053,-2.1401367,-2.456543,-1,3.874496
283830,853516185,487,37.943398,-2.2436523,-2.3422852,-1,24.339157,-2.1323242,-2.3515625,1,3.3957694
283830,882563211,501,36.06114,-0.7390137,-1.6298828,-1,34.309505,-0.67297363,-1.682373,1,2.9671872
283830,888346799,504,48.222557,-1.0078125,0.034111023,-1,36.708122,-0.95532227,-0.01940918,1,3.1539285
283830,888428772,504,34.333008,0.8625488,-3.0141602,1,13.3130865,1.0234375,-3.0786133,-1,3.7088234
283830,889688504,504,16.23222,1.3354492,1.4135742,1,15.965099,1.2631836,1.2497559,-1,2.879794
283830,908067800,513,133.35901,-1.1955566,-0.32147217,-1,82.25488,-1.1662598,-0.34490967,1,3.935019
283830,907093470,513,52.164665,-0.21917725,-2.5092773,1,31.981981,-0.16519165,-2.4560547,-1,3.0965106
283830,909520508,514,37.47815,1.8522949,-2.6933594,-1,5.9902215,1.7619629,-2.461914,1,3.7149403
283830,908803830,514,24.184128,0.97839355,-1.1105957,1,19.634966,0.83898926,-1.1367188,-1,3.0931187
283830,911644005,515,42.121723,1.3178711,0.040000916,1,36.38876,1.2431641,0.028827667,-1,2.95837
283830,913912951,516,54.87115,-0.15011597,1.559082,-1,33.391197,-0.19741821,1.6379395,1,3.9352052
283830,912911878,516,31.198954,-2.2719727,0.9770508,1,12.599036,-2.3530273,0.842041,-1,3.1181173
283830,941668118,529,42.306133,-0.7194824,0.2640381,-1,28.128422,-0.63500977,0.29388428,1,3.0913818
283830,944433136,531,37.31821,1.0205078,-1.4597168,-1,32.183483,0.92004395,-1.447998,1,3.50669
283830,854838247,488,17.566103,1.2939453,-1.9177246,-1,9.741442,1.1179199,-1.767334,1,3.0295985
283830,1156537419,635,35.66733,-1.1447754,-2.6816406,-1,8.799531,-1.090332,-2.5063477,1,3.2481966
283830,1159127998,636,43.442932,0.24142456,-3.133789,-1,25.624807,0.34832764,-3.0942383,1,3.8046794
283865,27841222,21,31.903288,1.8327637,-0.4465332,-1,21.064978,1.7739258,-0.3427124,1,3.092645
283865,107559721,64,41.181,-0.5019531,0.35705566,1,28.330147,-0.6055908,0.3250122,-1,3.7066505
283865,107430461,64,50.93763,1.3867188,-2.3203125,-1,33.14142,1.4519043,-2.2714844,1,3.3476903
283865,107716208,64,63.603115,-0.19537354,2.0839844,1,33.831783,-0.24655151,2.1293945,-1,3.173991
283865,1219209663,696,38.34151,-1.4013672,-0.7286377,-1,38.56116,-1.4523926,-0.6452637,1,3.7580643
283865,1221692520,697,23.683153,-0.8814697,2.8203125,1,9.522969,-1.0036621,2.6606445,-1,3.0181336
283865,1220658700,697,86.227036,-0.25134277,3.1386719,1,27.004416,-0.3227539,-3.135254,-1,3.4755
283865,1221038063,697,59.94086,2.074707,2.4389648,1,6.3664904,2.0600586,2.2885742,-1,2.9474566
283876,44092348,74,178.2175,-0.7792969,-0.3320923,-1,49.296066,-0.7479248,-0.3453369,1,3.196678
283876,45018341,74,83.45885,-1.3371582,-0.473938,1,30.357975,-1.262207,-0.49206543,-1,3.88205
283876,44079751,74,22.918463,-0.84680176,-2.796875,1,15.408682,-0.6826172,-2.7651367,-1,3.145829
283876,514807955,353,65.187,0.2479248,-2.7299805,1,59.187614,0.2977295,-2.7636719,-1,3.7351267
